PropertyName,link,rating,review,date
Forum at Tallahassee,"https://www.google.com/search?q=Forum+at+Tallahassee+Student+Apartments,+2525+W+Tennessee+St,+Tallahassee,+FL+32304,+United+States&ludocid=10122376354623794485#lrd=0x88ecf4f5cbb17113:0x8c79e7a9f42a2d35,1",5.0,Love it here! Really cool staff and outstanding amenities.,a year ago
Forum at Tallahassee,"https://www.google.com/search?q=Forum+at+Tallahassee+Student+Apartments,+2525+W+Tennessee+St,+Tallahassee,+FL+32304,+United+States&ludocid=10122376354623794485#lrd=0x88ecf4f5cbb17113:0x8c79e7a9f42a2d35,1",5.0,this place is beautiful and brand new! the apartments are very modern and the staff is amazing. I  love it!,2 years ago
Forum at Tallahassee,"https://www.google.com/search?q=Forum+at+Tallahassee+Student+Apartments,+2525+W+Tennessee+St,+Tallahassee,+FL+32304,+United+States&ludocid=10122376354623794485#lrd=0x88ecf4f5cbb17113:0x8c79e7a9f42a2d35,1",5.0,Great apartments for students,8 months ago
Forum at Tallahassee,"https://www.google.com/search?q=Forum+at+Tallahassee+Student+Apartments,+2525+W+Tennessee+St,+Tallahassee,+FL+32304,+United+States&ludocid=10122376354623794485#lrd=0x88ecf4f5cbb17113:0x8c79e7a9f42a2d35,1",1.0,Worst Apartment Complex in Tallahassee if u want to pay a load of money for a mediocre apartment go for it.,a year ago
Forum at Tallahassee,"https://www.google.com/search?q=Forum+at+Tallahassee+Student+Apartments,+2525+W+Tennessee+St,+Tallahassee,+FL+32304,+United+States&ludocid=10122376354623794485#lrd=0x88ecf4f5cbb17113:0x8c79e7a9f42a2d35,1",5.0,I love living here at the Forum!,a year ago
Forum at Tallahassee,"https://www.google.com/search?q=Forum+at+Tallahassee+Student+Apartments,+2525+W+Tennessee+St,+Tallahassee,+FL+32304,+United+States&ludocid=10122376354623794485#lrd=0x88ecf4f5cbb17113:0x8c79e7a9f42a2d35,1",5.0,Forum Tallahassee is the new standard in student living!,a year ago
Forum at Tallahassee,"https://www.google.com/search?q=Forum+at+Tallahassee+Student+Apartments,+2525+W+Tennessee+St,+Tallahassee,+FL+32304,+United+States&ludocid=10122376354623794485#lrd=0x88ecf4f5cbb17113:0x8c79e7a9f42a2d35,1",5.0,,a week ago
Forum at Tallahassee,"https://www.google.com/search?q=Forum+at+Tallahassee+Student+Apartments,+2525+W+Tennessee+St,+Tallahassee,+FL+32304,+United+States&ludocid=10122376354623794485#lrd=0x88ecf4f5cbb17113:0x8c79e7a9f42a2d35,1",5.0,,2 months ago
Forum at Tallahassee,"https://www.google.com/search?q=Forum+at+Tallahassee+Student+Apartments,+2525+W+Tennessee+St,+Tallahassee,+FL+32304,+United+States&ludocid=10122376354623794485#lrd=0x88ecf4f5cbb17113:0x8c79e7a9f42a2d35,1",4.0,,2 months ago
Forum at Tallahassee,"https://www.google.com/search?q=Forum+at+Tallahassee+Student+Apartments,+2525+W+Tennessee+St,+Tallahassee,+FL+32304,+United+States&ludocid=10122376354623794485#lrd=0x88ecf4f5cbb17113:0x8c79e7a9f42a2d35,1",5.0,,2 months ago
Forum at Tallahassee,"https://www.google.com/search?q=Forum+at+Tallahassee+Student+Apartments,+2525+W+Tennessee+St,+Tallahassee,+FL+32304,+United+States&ludocid=10122376354623794485#lrd=0x88ecf4f5cbb17113:0x8c79e7a9f42a2d35,1",5.0,,2 months ago
Forum at Tallahassee,"https://www.google.com/search?q=Forum+at+Tallahassee+Student+Apartments,+2525+W+Tennessee+St,+Tallahassee,+FL+32304,+United+States&ludocid=10122376354623794485#lrd=0x88ecf4f5cbb17113:0x8c79e7a9f42a2d35,1",5.0,,2 months ago
Forum at Tallahassee,"https://www.google.com/search?q=Forum+at+Tallahassee+Student+Apartments,+2525+W+Tennessee+St,+Tallahassee,+FL+32304,+United+States&ludocid=10122376354623794485#lrd=0x88ecf4f5cbb17113:0x8c79e7a9f42a2d35,1",5.0,,3 months ago
Forum at Tallahassee,"https://www.google.com/search?q=Forum+at+Tallahassee+Student+Apartments,+2525+W+Tennessee+St,+Tallahassee,+FL+32304,+United+States&ludocid=10122376354623794485#lrd=0x88ecf4f5cbb17113:0x8c79e7a9f42a2d35,1",1.0,,3 months ago
Forum at Tallahassee,"https://www.google.com/search?q=Forum+at+Tallahassee+Student+Apartments,+2525+W+Tennessee+St,+Tallahassee,+FL+32304,+United+States&ludocid=10122376354623794485#lrd=0x88ecf4f5cbb17113:0x8c79e7a9f42a2d35,1",5.0,,7 months ago
Forum at Tallahassee,"https://www.google.com/search?q=Forum+at+Tallahassee+Student+Apartments,+2525+W+Tennessee+St,+Tallahassee,+FL+32304,+United+States&ludocid=10122376354623794485#lrd=0x88ecf4f5cbb17113:0x8c79e7a9f42a2d35,1",5.0,,10 months ago
Forum at Tallahassee,"https://www.google.com/search?q=Forum+at+Tallahassee+Student+Apartments,+2525+W+Tennessee+St,+Tallahassee,+FL+32304,+United+States&ludocid=10122376354623794485#lrd=0x88ecf4f5cbb17113:0x8c79e7a9f42a2d35,1",3.0,,a year ago
Forum at Tallahassee,"https://www.google.com/search?q=Forum+at+Tallahassee+Student+Apartments,+2525+W+Tennessee+St,+Tallahassee,+FL+32304,+United+States&ludocid=10122376354623794485#lrd=0x88ecf4f5cbb17113:0x8c79e7a9f42a2d35,1",2.0,,a year ago
Forum at Tallahassee,"https://www.google.com/search?q=Forum+at+Tallahassee+Student+Apartments,+2525+W+Tennessee+St,+Tallahassee,+FL+32304,+United+States&ludocid=10122376354623794485#lrd=0x88ecf4f5cbb17113:0x8c79e7a9f42a2d35,1",1.0,,a year ago
Forum at Tallahassee,"https://www.google.com/search?q=Forum+at+Tallahassee+Student+Apartments,+2525+W+Tennessee+St,+Tallahassee,+FL+32304,+United+States&ludocid=10122376354623794485#lrd=0x88ecf4f5cbb17113:0x8c79e7a9f42a2d35,1",3.0,,a year ago
Forum at Tallahassee,"https://www.google.com/search?q=Forum+at+Tallahassee+Student+Apartments,+2525+W+Tennessee+St,+Tallahassee,+FL+32304,+United+States&ludocid=10122376354623794485#lrd=0x88ecf4f5cbb17113:0x8c79e7a9f42a2d35,1",1.0,,a year ago
Greene Crossing,"https://www.google.com/search?q=Greene%20Crossing&ludocid=16472751983259480676#lrd=0x0:0xe49af8a7034af264,1",5.0,"I have never had a problem living here and I've been here for two years. Maintenance is timely, and they've come and fixed whatever problems I've had. New management is a lot more helpful. The bedrooms and living area are really really big, and all expenses are pretty much included in the rent.",3 months ago
Greene Crossing,"https://www.google.com/search?q=Greene%20Crossing&ludocid=16472751983259480676#lrd=0x0:0xe49af8a7034af264,1",3.0,"This place is pretty good.. but not for the money you spend on it. I paid $715/month when I lived here, and while the apartments look very nice, management is very poor and not on top of things. Things in the apartment are very cheap and break easily (shower wall cracked from me cleaning it!). Three times during my lease period my fridge door handle broke. All three times it took upwards of a month for them to fix it. Unless you go to the office and say you want it fixed NOW, good luck getting anything fixed the same week you filed a report.",5 months ago
Greene Crossing,"https://www.google.com/search?q=Greene%20Crossing&ludocid=16472751983259480676#lrd=0x0:0xe49af8a7034af264,1",1.0,Security is practically none existent. Gates to the garage have been broken for more than 2 months and their video surveillance can only record 24 hours.,a month ago
Greene Crossing,"https://www.google.com/search?q=Greene%20Crossing&ludocid=16472751983259480676#lrd=0x0:0xe49af8a7034af264,1",1.0,0 / 5 stars,6 months ago
Greene Crossing,"https://www.google.com/search?q=Greene%20Crossing&ludocid=16472751983259480676#lrd=0x0:0xe49af8a7034af264,1",5.0,,2 months ago
Greene Crossing,"https://www.google.com/search?q=Greene%20Crossing&ludocid=16472751983259480676#lrd=0x0:0xe49af8a7034af264,1",5.0,,3 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",5.0,"I love living here at 44 North! The staff is so kind and helpful, they are always willing to find an answer for you. The maintenance staff are also super nice and are quick at responding to service requests. 44 North's furniture and appliances are super nice too. They just had awesome renovations done with a new study lounge and 24 hour printing access. The location is fantastic too! 44 North is right between two light rail stops and right down the street is the campus bus stop to east bank and one to St. Paul campus. Definitely would recommend these apartments!",2 weeks ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",4.0,"44 north is a great place to live that is next to the University of Minnesota ,a bus stop, and a light rail stop. I find the rooms to be an adequate size, and the rent reflects that. What is really great about this apartment complex is that most of the utilities are included in the rent, which makes paying utilities much more simple. Also, the maintenance staff replies to requests in a very speedy fashion, so you will not have to worry about something being broken in your apartment for weeks at a time because they will come fix it as soon as you put in the request. All in all, 44 North is a great place to live, and I recommend it,",2 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",4.0,"The most favorite part of this apartment is ""pet friendly apartment""!!! There is a place that you can bring your dog and play there :) so it is really nice during winter when its hard to go out to play with your pet. Moreover, you can meet management officer at your convenience since they are staying in the apartment. I guess the price (rent fee) is quit higher than other apartment but facilities and management is good!",2 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",5.0,"My son just signed a lease for the next academic year. As a parent, I (and my wife) had many questions and the management were extremely responsive and friendly both on the phone and by email. They also helped my son through the leasing process (for the first time). I think this will be a great place for him to live.",a month ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",5.0,"I've lived here for a little over 2 months now and already renewed my lease for another year! They're super pet friendly, the apartments are cute with great features, the leasing office staff is SO nice (my roommate and I LOVE Amanda!), and I love the area. It's super close to the light rail, and I like that it's on the quieter side.",3 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",5.0,Great amenities and staff willing to help you with any questions! They also have reasonably priced rent and parking.,a week ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",4.0,"it's good to live here. The apartment almost contains everything, even the television. You can choose your living preference, your roommates and your pet if you want. The maintenance is good as well. The staff will repair things broken quickly. However, I'll say that the rent is increasing gradually, so if you would like to live here, do it asap and probably you'll be the one who gets discount.",2 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",5.0,"Went on a tour here, very nice location and very helpful staff at the front desk :) room was very clean and well put together!",a week ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",1.0,"The apartment is okay, but the leasing office was very difficult when my roommates and I were trying to renew our lease.  Under the old company we all had 9 month leases, and because of this we were not considered to be current residents when renewing our lease and could not have the rate we currently have so we would have to pay $150 more a month.  Not worth the cost when you have to walk so far to campus and still have to share a room.",2 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",1.0,"I lived here last year and there were definitely unaccommodating things. However, this year I accidently had mail sent to this address and they were so unresponsible about it. I tried to track the packages down from them for over two months and they said they didn't have my things. The person who lives in my apartment now told me that she delivered them to the office. However the office ""didn't"" have them. This shows the irresponsibility and how they don't really care about people that aren't giving them money.",2 weeks ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",5.0,"We looked at Metro Park East, and fell in love with the decor in the new complex, windowed work out facility and stunning apartments. Although we ultimately chose an apartment at their sister property, we were very impressed with Sam and all of the staff while we toured a couple of times, in our decision making process. I would highly recommend Metro Park East for anyone looking for a cool, hip, urban living environment, at a very affordable price!",5 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",2.0,"It's a good place to live. However, the internet speeds are very bad and have recently gone down to about 15mbps from 300+mbps (it is about  97% slower than the Uof MN apartment internet). The office hours are also very inconvinient as they are only open from 10am - 7pm and with classes it's hard to pick up packages.",a week ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",5.0,"The whole experience has been really great: signing the contract was easy, no hassles while moving in, service requests are responded to very quickly, and it's a great place to live in. Nice, comfortable areas both inside and outside the buildings: study and lounge spaces, gym, courtyards, etc.",2 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",5.0,"The staff is amazing and more than willing to help with any problem and are quick to answer questions.  The facility is very nice, well kept and close to all necessary things (light rail, campus connector, shopping centers, etc.)",2 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",4.0,"The office workers have been an absolute Godsend during my move! Be it hiccups with moving or parking or billing, they've answered my questions and solved problems with patience and quick-thinking. I can't thank them enough for making my transition to a new state, new job, and new place a little easier.",2 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",5.0,"Very close and convenient to the prospect park and stadium village light rail station, rent is cheapest around yet is a beautiful and updated place to live.",2 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",5.0,I love the apartment. My room is really big and I like the modern living room a lot.,2 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",4.0,44 North is located right next to a metro station and the rent cover all the utilities! So far so great place to live!,2 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",5.0,This dorm has come a long way; it is crazy nice! I remember previously hearing many pros and cons. But the new project has really taken amazing form. The new units are the epitome of quality. I cant wait to start living here in the fall!,7 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",4.0,Great location for those who have classes in St.Paul. Very close to bus stops and light rail stations. Only complainant is that the wifi can be a little spotty.,2 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",5.0,Metro Park East is by far the best bang for your buck as a student at the University of Minnesota. Brand new building with the lowest rents you’ll find in the area. Extremely convenient for classes and much safer and quieter than Dinkytown. The community is young and vibrant – really a great place to live as a student.,7 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",1.0,"Absolutely terrible management - both companies that owned it in the year I leased with them. They promise a 12 year least, make you pay for the first month (Aug) when move in is the 28th, but make you move out the 10-12th? Seriously? That's an 11.5 year lease. Talk about people that don't care about their residents. Rent is incredibly high for a building with no insulation, rude staff, bare minimum quality (and dirty) ""amenities,"" - just not worth it whatsoever. Only plus is being located in between two light rail stops. Do yourself a favor and go somewhere else.",5 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",5.0,I am really excited about the newly upgraded amenities coming this fall! They seem like they are going to be awesome. I especially love the exterior courtyard spaces,7 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",5.0,Excellent tour - was very informative and impressed with the rooms.,a month ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",2.0,Brutally Honest Review:,9 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",5.0,"Great neighborhood, close to light rail, fun activities, great place to live!!!",2 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",5.0,"Although management and I have had a few frustrating moments, overall it really is a nice apartment that is well maintained.",6 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",1.0,"I am the parent of a resident, and am offering a review as it relates to making payments.  I am absolutely floored  at their payment scheme, to the point I wonder how this can be legal.  Off to the BBB to lodge a complaint.",7 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",2.0,After reading through all the other reviews I thought that my experience may help others who are looking for their first apartment.,8 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",1.0,It is my first reviewing something that I do not like to recommend.,a year ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",1.0,"Just don't live here. The amenities aren't as nice as they look. Rent is over-expensive. Location is not bad if you don't care about being near anything. Light rail will take you to classes but you'll have to find a way to Dinky. Walls are extremely thin, you can hear everything. There are just so many other places with better value than MPE.",10 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",4.0,Very friendly staff and a great location!,2 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",1.0,DO NOT LIVE HERE- IF I COULD GIVE NEGATIVE STARS I WOULD.,8 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",1.0,"This property was terrible to live in. The property management was ridiculous. This is a student property, during finals week the landlord had sublet an extra room in my unit, completely disrespectful to the needs of the residents. Not only on top of having finals during this week I needed to make room for a new roommate in our unit. I had told the Manager that the time for her move-in would not work for me, the manager never responded to help work with me for the situation. The property is way too expensive for what you receive by living here. I would not recommend living here to anyone, there are a million other properties that have great staff, lower prices and better perks!",a year ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",1.0,"Absolutely awful. This building is falling apart and it's only a year old. The walls are incredibly thin, the office staff is unfriendly and uninformed, and I'm not even sure if maintenance staff exists? Very dirty and they charge you for absolutely anything they can. Take advantage of college students who are in a bind to find a place to live. Unethical is the best word for it. Its been 3 months of living here and I can't wait to move out. Oh and 9 lightbulbs have burnt out in 3 months and we've been charged for replacing all of them. Save yourself, do not rent at Metro Park East.",a year ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",1.0,"Really bad place, they don't allow you to check what the room looks like , only you can see is mod.  And they will usually tell you the room you are look for has reserved and let you to sign in another one , then they open it again .",6 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",5.0,Nice building and good prices,a month ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",1.0,The staff and managers here really made me feel angry!!,a year ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",4.0,"I absolutely love the look of Metro Park East, but the amount of space per unit could use a little work. Having our own rooms with our own private bathrooms is amazing! Especially with 4 ladies in one unit. However, the amount of spacing in the living/dinning room could be a few feet wider for comfort to add a little walking space. The parking garage(s) at MPE are pretty small. Now that I'm a few months in, I've finally gotten the hang of parking but centimeters between my side mirrors and the pillars and a few inches from one car to the next was quite stressful. I have to admit I feel a little claustrophobic but it's, in part, due to moving so close to the U of M campus from a more suburban area.",a year ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",2.0,"The apartment look very nice, but too expensive. I checked online for 2 bedrooms and 2 baths, it said that it was about $600 but went on the tour and they jack up the price to $900. And if you want to live with roommate, the rent is not per bedroom or unit, but is per person. They really trying to milk you. I could find other place that is a lot nicer and cheaper.",a year ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",1.0,"terrible place. Super thin wall, rude and unhelpful management",8 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",5.0,very excited to live here!!!,a month ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",1.0,"UPDATE: Everytime I want to take a shower/hot bath, they don't provide me hot water... tonight I already wasted an hour just to see if any hot water is running and nope!",a year ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",1.0,"This apartment is not the place to live in whatsoever. It is all a facade. The furniture is crappy quality, the walls are extremely thin and and I leaks in both of my windows. Not to mention, the terrible parking lot that needs to be re-done, as well as the street. They will charge you lots of fees for anything when you move out. I recommend the Marshall, Stadium Village Flats, or The Bridges.",a year ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",1.0,"HIGHLY UNPROFESSIONAL! I've only Lived here 6 months and I cannot wait until my lease is up. The people in the office are rude and untrained, and management is NEVER there to address serious concerns. I live with 3 in a 4 bed 4 bath so we all have our own rooms (that are priced way to high). On top of that, I've been waiting almost two weeks now to hear back from the manager about an incident where my roommates rooms and mine were entered without our permission or knowledge while they were locked. They were only suppose to be showing the common area!!! If I wasn't still SLEEPING IN MY BED when they entered, we would have never known they came into our rooms. WHICH IS HIGHLY ILLEGAL. I'm having my lease looked over to determine whether legal action need to be put into play. When I called to complain I was forwarded to a voicemail and have been waiting ever since. When I go down to the office to speak to them face to face with my roommates they are never there… if I could give this place no stars, believe me… I would.",a year ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",3.0,Great place to live. Very friendly staff. Awesome place if you have pets. Though parking undergorund is expensive and off street is hard to come by.,a year ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",1.0,I was given alot of information that turned out to be false during my tour. Had I known that I definitely would not be living here. There is nothing special about it and it is far too expensive,a year ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",1.0,"When you sign a lease with them, be ready to pay for a full month's rent in August even though you can just live here for two weeks. Also, the manager has time reading google reviews but never relies your e-mail. What a shame!",6 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",1.0,"Horrible place to live... senior management is never in the office. Large parties of non residents in the club room don't get broken up by security, very unsafe environment.",10 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",4.0,The office people are very nice and attentive. My roommate and I had some noise level problems during after hours but it was taken care of right away when we called.,a year ago
